C00261=-174.814,299.129,-2.000,0.0000,90.0000,0.0000
C00262=-175.463,299.237,-2.000,0.0000,90.0000,0.0000
C00263=-176.111,299.338,-2.000,0.0000,90.0000,0.0000
C00264=-176.757,299.431,-2.000,0.0000,90.0000,0.0000
C00265=-177.403,299.517,-2.000,0.0000,90.0000,0.0000
C00266=-178.046,299.596,-2.000,0.0000,90.0000,0.0000
C00267=-178.689,299.667,-2.000,0.0000,90.0000,0.0000
C00268=-179.329,299.731,-2.000,0.0000,90.0000,0.0000
C00269=-179.968,299.789,-2.000,0.0000,90.0000,0.0000
C00270=-180.604,299.839,-2.000,0.0000,90.0000,0.0000
C00271=-181.239,299.882,-2.000,0.0000,90.0000,0.0000
C00272=-181.872,299.918,-2.000,0.0000,90.0000,0.0000
C00273=-182.502,299.948,-2.000,0.0000,90.0000,0.0000
C00274=-183.130,299.971,-2.000,0.0000,90.0000,0.0000
C00275=-183.756,299.987,-2.000,0.0000,90.0000,0.0000
C00276=-184.379,299.997,-2.000,0.0000,90.0000,0.0000
C00277=-185.000,300.000,-2.000,0.0000,90.0000,0.0000
C00278=-185.621,299.997,-2.000,0.0000,90.0000,0.0000
C00279=-186.244,299.987,-2.000,0.0000,90.0000,0.0000
C00280=-186.870,299.971,-2.000,0.0000,90.0000,0.0000
C00281=-187.498,299.948,-2.000,0.0000,90.0000,0.0000
C00282=-188.128,299.918,-2.000,0.0000,90.0000,0.0000
C00283=-188.761,299.882,-2.000,0.0000,90.0000,0.0000
C00284=-189.396,299.839,-2.000,0.0000,90.0000,0.0000
C00285=-190.032,299.789,-2.000,0.0000,90.0000,0.0000
C00286=-190.671,299.731,-2.000,0.0000,90.0000,0.0000
C00287=-191.311,299.667,-2.000,0.0000,90.0000,0.0000
C00288=-191.954,299.596,-2.000,0.0000,90.0000,0.0000
C00289=-192.597,299.517,-2.000,0.0000,90.0000,0.0000
C00290=-193.243,299.431,-2.000,0.0000,90.0000,0.0000
C00291=-193.889,299.338,-2.000,0.0000,90.0000,0.0000
C00292=-194.537,299.237,-2.000,0.0000,90.0000,0.0000
C00293=-195.186,299.129,-2.000,0.0000,90.0000,0.0000
C00294=-195.836,299.013,-2.000,0.0000,90.0000,0.0000
C00295=-196.487,298.890,-2.000,0.0000,90.0000,0.0000
C00296=-197.139,298.759,-2.000,0.0000,90.0000,0.0000
C00297=-197.792,298.621,-2.000,0.0000,90.0000,0.0000
C00298=-198.445,298.474,-2.000,0.0000,90.0000,0.0000
C00299=-199.098,298.320,-2.000,0.0000,90.0000,0.0000
C00300=-199.752,298.158,-2.000,0.0000,90.0000,0.0000
C00301=-200.406,297.988,-2.000,0.0000,90.0000,0.0000
C00302=-201.060,297.811,-2.000,0.0000,90.0000,0.0000
C00303=-201.714,297.625,-2.000,0.0000,90.0000,0.0000
C00304=-202.367,297.431,-2.000,0.0000,90.0000,0.0000
C00305=-203.021,297.230,-2.000,0.0000,90.0000,0.0000
C00306=-203.673,297.020,-2.000,0.0000,90.0000,0.0000
C00307=-204.325,296.803,-2.000,0.0000,90.0000,0.0000
C00308=-204.977,296.577,-2.000,0.0000,90.0000,0.0000
C00309=-205.627,296.343,-2.000,0.0000,90.0000,0.0000
C00310=-206.276,296.101,-2.000,0.0000,90.0000,0.0000
C00311=-206.924,295.851,-2.000,0.0000,90.0000,0.0000
C00312=-207.570,295.593,-2.000,0.0000,90.0000,0.0000
C00313=-208.216,295.327,-2.000,0.0000,90.0000,0.0000
C00314=-208.859,295.052,-2.000,0.0000,90.0000,0.0000
C00315=-209.500,294.770,-2.000,0.0000,90.0000,0.0000
C00316=-210.140,294.479,-2.000,0.0000,90.0000,0.0000
C00317=-210.777,294.180,-2.000,0.0000,90.0000,0.0000
C00318=-211.413,293.874,-2.000,0.0000,90.0000,0.0000
C00319=-212.045,293.559,-2.000,0.0000,90.0000,0.0000
C00320=-212.676,293.236,-2.000,0.0000,90.0000,0.0000
C00321=-213.303,292.905,-2.000,0.0000,90.0000,0.0000
C00322=-213.928,292.566,-2.000,0.0000,90.0000,0.0000
C00323=-214.549,292.219,-2.000,0.0000,90.0000,0.0000
C00324=-215.168,291.864,-2.000,0.0000,90.0000,0.0000
C00325=-215.783,291.502,-2.000,0.0000,90.0000,0.0000
C00326=-216.395,291.131,-2.000,0.0000,90.0000,0.0000
C00327=-217.003,290.753,-2.000,0.0000,90.0000,0.0000
C00328=-217.607,290.367,-2.000,0.0000,90.0000,0.0000
C00329=-218.207,289.973,-2.000,0.0000,90.0000,0.0000
C00330=-218.804,289.571,-2.000,0.0000,90.0000,0.0000
C00331=-219.396,289.162,-2.000,0.0000,90.0000,0.0000
C00332=-219.984,288.746,-2.000,0.0000,90.0000,0.0000
C00333=-220.567,288.322,-2.000,0.0000,90.0000,0.0000
C00334=-221.146,287.890,-2.000,0.0000,90.0000,0.0000
C00335=-221.720,287.452,-2.000,0.0000,90.0000,0.0000
C00336=-222.289,287.006,-2.000,0.0000,90.0000,0.0000
C00337=-222.853,286.553,-2.000,0.0000,90.0000,0.0000
C00338=-223.412,286.093,-2.000,0.0000,90.0000,0.0000
C00339=-223.966,285.626,-2.000,0.0000,90.0000,0.0000
C00340=-224.514,285.152,-2.000,0.0000,90.0000,0.0000
C00341=-225.056,284.671,-2.000,0.0000,90.0000,0.0000
C00342=-225.593,284.183,-2.000,0.0000,90.0000,0.0000
C00343=-226.125,283.689,-2.000,0.0000,90.0000,0.0000
C00344=-226.650,283.189,-2.000,0.0000,90.0000,0.0000
C00345=-227.169,282.682,-2.000,0.0000,90.0000,0.0000
C00346=-227.682,282.169,-2.000,0.0000,90.0000,0.0000
C00347=-228.189,281.650,-2.000,0.0000,90.0000,0.0000
C00348=-228.689,281.125,-2.000,0.0000,90.0000,0.0000
